priority,gapType,slot,item,color,material,suggestedKey,suggestedFilename,searchQuery,unsplashSearchUrl,pexelsSearchUrl,licenseNote
P2,colorLocked,accessory,Wool socks,tan,wool,accessory_tan_wool-socks_wool_studio,assets/recommendation-stock/accessory-tan-wool-socks-wool.jpg,tan wool Wool socks flat lay studio product,https://unsplash.com/s/photos/tan%20wool%20Wool%20socks%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20wool%20Wool%20socks%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Athletic shorts,black,tech,bottom_black_athletic-shorts_tech_studio,assets/recommendation-stock/bottom-black-athletic-shorts-tech.jpg,black tech Athletic shorts flat lay studio product,https://unsplash.com/s/photos/black%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Athletic shorts,brown,tech,bottom_brown_athletic-shorts_tech_studio,assets/recommendation-stock/bottom-brown-athletic-shorts-tech.jpg,brown tech Athletic shorts flat lay studio product,https://unsplash.com/s/photos/brown%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Athletic shorts,charcoal,tech,bottom_charcoal_athletic-shorts_tech_studio,assets/recommendation-stock/bottom-charcoal-athletic-shorts-tech.jpg,charcoal tech Athletic shorts flat lay studio product,https://unsplash.com/s/photos/charcoal%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product,https://www.pexels.com/search/charcoal%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Athletic shorts,gray,tech,bottom_gray_athletic-shorts_tech_studio,assets/recommendation-stock/bottom-gray-athletic-shorts-tech.jpg,gray tech Athletic shorts flat lay studio product,https://unsplash.com/s/photos/gray%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Athletic shorts,navy,tech,bottom_navy_athletic-shorts_tech_studio,assets/recommendation-stock/bottom-navy-athletic-shorts-tech.jpg,navy tech Athletic shorts flat lay studio product,https://unsplash.com/s/photos/navy%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Athletic shorts,olive,tech,bottom_olive_athletic-shorts_tech_studio,assets/recommendation-stock/bottom-olive-athletic-shorts-tech.jpg,olive tech Athletic shorts flat lay studio product,https://unsplash.com/s/photos/olive%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Athletic shorts,tan,tech,bottom_tan_athletic-shorts_tech_studio,assets/recommendation-stock/bottom-tan-athletic-shorts-tech.jpg,tan tech Athletic shorts flat lay studio product,https://unsplash.com/s/photos/tan%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20tech%20Athletic%20shorts%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,beige,denim,bottom_beige_black-jeans_denim_studio,assets/recommendation-stock/bottom-beige-black-jeans-denim.jpg,beige denim Black jeans flat lay studio product,https://unsplash.com/s/photos/beige%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/beige%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,black,denim,bottom_black_black-jeans_denim_studio,assets/recommendation-stock/bottom-black-black-jeans-denim.jpg,black denim Black jeans flat lay studio product,https://unsplash.com/s/photos/black%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,brown,denim,bottom_brown_black-jeans_denim_studio,assets/recommendation-stock/bottom-brown-black-jeans-denim.jpg,brown denim Black jeans flat lay studio product,https://unsplash.com/s/photos/brown%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,charcoal,denim,bottom_charcoal_black-jeans_denim_studio,assets/recommendation-stock/bottom-charcoal-black-jeans-denim.jpg,charcoal denim Black jeans flat lay studio product,https://unsplash.com/s/photos/charcoal%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/charcoal%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,cream,denim,bottom_cream_black-jeans_denim_studio,assets/recommendation-stock/bottom-cream-black-jeans-denim.jpg,cream denim Black jeans flat lay studio product,https://unsplash.com/s/photos/cream%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/cream%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,gray,denim,bottom_gray_black-jeans_denim_studio,assets/recommendation-stock/bottom-gray-black-jeans-denim.jpg,gray denim Black jeans flat lay studio product,https://unsplash.com/s/photos/gray%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,navy,denim,bottom_navy_black-jeans_denim_studio,assets/recommendation-stock/bottom-navy-black-jeans-denim.jpg,navy denim Black jeans flat lay studio product,https://unsplash.com/s/photos/navy%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,olive,denim,bottom_olive_black-jeans_denim_studio,assets/recommendation-stock/bottom-olive-black-jeans-denim.jpg,olive denim Black jeans flat lay studio product,https://unsplash.com/s/photos/olive%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,tan,denim,bottom_tan_black-jeans_denim_studio,assets/recommendation-stock/bottom-tan-black-jeans-denim.jpg,tan denim Black jeans flat lay studio product,https://unsplash.com/s/photos/tan%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/tan%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Black jeans,white,denim,bottom_white_black-jeans_denim_studio,assets/recommendation-stock/bottom-white-black-jeans-denim.jpg,white denim Black jeans flat lay studio product,https://unsplash.com/s/photos/white%20denim%20Black%20jeans%20flat%20lay%20studio%20product,https://www.pexels.com/search/white%20denim%20Black%20jeans%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,beige,cotton,bottom_beige_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-beige-cargo-pants-cotton.jpg,beige cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/beige%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/beige%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,black,cotton,bottom_black_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-black-cargo-pants-cotton.jpg,black cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/black%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,brown,cotton,bottom_brown_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-brown-cargo-pants-cotton.jpg,brown cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/brown%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,charcoal,cotton,bottom_charcoal_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-charcoal-cargo-pants-cotton.jpg,charcoal cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/charcoal%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/charcoal%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,cream,cotton,bottom_cream_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-cream-cargo-pants-cotton.jpg,cream cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/cream%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/cream%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,gray,cotton,bottom_gray_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-gray-cargo-pants-cotton.jpg,gray cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/gray%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,navy,cotton,bottom_navy_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-navy-cargo-pants-cotton.jpg,navy cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/navy%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,bottom,Cargo pants,olive,cotton,bottom_olive_cargo-pants_cotton_studio,assets/recommendation-stock/bottom-olive-cargo-pants-cotton.jpg,olive cotton Cargo pants flat lay studio product,https://unsplash.com/s/photos/olive%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20cotton%20Cargo%20pants%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
